,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,MBB,MSN,MWG,PLX,POW,REE,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VNM,VPB,VRE,Gold
2024-07-04,20.18,61.77,38.67,44.88,22.17,115.11,67.05,34.19,15.16,23.9,14.86,76.8,64.18,42.48,12.21,55.1,51.38,8.61,18.41,23.89,29.9,22.89,13.08,58.44,38.45,15.34,20.7,58.83,18.55,21.25,60056911.24267578
2024-07-05,20.31,61.97,38.67,44.45,22.44,117.57,67.39,34.29,15.07,23.86,14.86,76.7,64.67,42.52,12.08,55.02,50.51,8.65,18.41,24.06,30.1,22.89,13.12,58.44,38.45,15.31,20.7,59.54,18.64,20.8,60787325.0
2024-07-08,20.26,62.55,38.43,44.35,22.37,118.33,67.48,35.66,15.07,23.98,14.79,76.2,66.05,44.99,12.46,56.12,49.12,8.61,18.37,24.0,30.15,22.84,13.16,57.91,38.0,15.38,20.2,59.89,18.55,20.3,59850341.15917969
2024-07-09,20.31,64.58,38.84,45.5,22.44,116.55,67.74,37.12,15.59,24.15,15.09,76.5,65.85,44.51,12.66,58.65,49.9,8.69,18.41,24.06,30.35,22.75,13.27,58.51,38.3,15.45,20.4,59.8,18.89,20.5,59981943.981933594
2024-07-10,20.26,63.23,38.35,44.64,22.23,113.59,67.31,36.14,15.41,24.11,15.18,76.8,64.28,45.04,12.46,60.08,49.12,8.72,18.41,23.86,29.85,22.55,13.23,58.84,38.25,15.42,20.3,59.18,18.69,20.55,60284717.35913086
2024-07-11,20.18,62.64,38.26,44.16,22.1,112.74,67.05,36.09,15.62,24.02,15.05,75.8,63.88,45.28,12.5,60.34,49.03,8.72,18.41,24.17,29.85,22.21,13.27,58.51,38.45,15.38,20.55,58.74,18.55,20.7,61377225.0
2024-07-12,20.05,62.94,38.1,43.59,21.96,113.42,66.88,37.02,15.53,23.73,14.99,74.8,63.88,44.8,12.58,60.0,48.77,8.72,18.33,23.93,29.75,22.21,13.31,58.17,38.5,15.38,20.88,58.74,18.5,20.75,61363880.0
2024-07-15,20.01,65.06,38.06,44.11,22.03,112.48,67.14,37.61,15.69,23.69,15.02,74.5,63.39,46.44,12.58,60.76,48.59,8.8,18.33,23.82,29.75,22.07,13.08,58.11,38.0,15.38,20.68,58.65,18.3,20.35,61565886.51855469
2024-07-16,20.14,66.32,38.55,44.55,22.3,113.59,67.14,37.32,15.91,23.69,15.35,74.0,63.19,45.57,12.33,62.36,48.59,8.76,18.33,23.89,29.9,22.11,13.23,58.37,37.9,15.38,20.52,58.56,18.5,20.2,62446461.5234375
2024-07-17,20.47,65.26,39.24,44.45,22.65,111.81,66.88,34.73,16.2,23.48,15.97,71.8,62.6,43.54,11.5,60.93,47.02,8.72,18.33,23.72,30.4,23.09,13.23,58.44,37.3,15.6,20.3,58.21,18.5,19.75,62290551.23901367
2024-07-18,20.72,65.84,39.65,45.02,22.96,108.42,66.97,35.22,16.14,23.65,16.23,71.2,64.08,45.96,11.75,60.76,47.29,8.8,18.5,23.86,30.6,23.09,13.34,58.44,37.45,15.56,20.27,58.38,18.55,20.15,62067318.236083984
2024-07-19,20.97,65.65,39.0,43.83,22.92,106.81,66.71,33.7,16.04,23.48,16.55,71.0,64.67,45.38,11.01,59.32,48.07,8.68,18.55,24.17,30.3,22.8,13.64,58.11,37.85,15.49,20.38,57.85,18.3,19.9,60630105.0
2024-07-22,20.68,65.55,39.0,42.87,23.09,105.2,66.02,31.99,16.27,23.36,16.42,72.2,64.37,44.85,11.13,57.8,48.51,8.61,18.63,24.06,30.0,23.04,13.79,58.24,37.9,15.42,20.38,57.94,18.3,20.05,60517600.0
2024-07-23,20.05,64.58,37.61,41.67,22.23,106.38,65.85,29.89,16.11,23.15,15.57,71.0,61.61,44.02,10.63,57.64,47.64,8.45,18.9,23.51,29.0,22.46,13.16,58.11,37.85,15.24,20.42,58.38,17.91,20.05,60896497.47314453
2024-07-24,20.22,64.78,37.69,40.67,22.1,106.81,66.02,31.94,16.11,23.07,15.61,71.5,60.53,44.99,10.92,58.23,47.55,8.53,19.34,22.85,29.2,22.41,13.31,58.11,37.85,15.16,20.45,58.12,18.01,20.15,61165089.73754883
2024-07-25,20.1,66.9,37.61,41.38,21.65,105.96,65.85,32.24,16.11,22.77,15.61,71.0,60.13,44.85,10.68,59.49,47.02,8.49,19.3,22.16,28.8,22.16,13.19,57.97,37.8,15.02,20.8,58.12,17.86,19.7,59620662.52441406
2024-07-26,20.14,70.2,37.81,41.38,21.99,108.5,66.19,32.33,16.14,22.86,15.83,74.0,60.13,46.25,11.21,59.91,47.9,8.53,19.34,22.29,29.1,22.16,13.23,57.97,37.75,15.09,20.8,58.3,17.91,19.3,60178300.0
2024-07-29,20.18,70.97,38.51,41.53,22.03,109.35,66.02,32.72,16.24,23.23,15.7,74.0,61.12,46.25,11.26,60.34,47.81,8.49,19.34,22.36,29.1,22.16,13.42,57.97,37.1,15.09,20.8,59.54,17.91,18.95,60145691.23535156
2024-07-30,20.18,70.97,38.26,41.19,21.96,108.5,66.19,32.48,16.27,23.23,15.97,74.6,62.11,45.57,11.09,59.49,47.72,8.53,19.3,22.19,28.9,22.36,13.34,58.11,36.7,14.87,21.1,59.98,18.06,18.75,60786375.0
2024-07-31,20.51,70.68,38.92,41.77,21.96,109.01,68.51,32.24,16.91,22.65,15.9,74.1,62.9,44.41,11.13,58.73,48.24,8.57,19.21,22.09,29.0,22.65,13.45,59.24,36.7,15.31,21.15,63.43,18.5,18.6,61329787.5
2024-08-01,20.01,65.74,38.26,41.0,21.58,105.79,67.65,30.67,16.59,22.23,15.25,71.8,61.22,43.83,10.88,57.3,47.9,8.38,19.34,21.04,28.05,22.41,13.12,60.23,36.45,14.95,21.05,62.28,18.06,18.2,61447225.0
2024-08-02,20.01,66.61,39.04,41.67,21.65,104.43,67.65,31.6,16.78,22.69,15.51,72.2,62.01,45.96,11.42,59.32,47.98,8.34,19.91,21.7,28.4,22.89,13.16,58.9,36.0,15.24,21.0,63.35,18.25,17.95,61164024.26879883
2024-08-05,19.39,65.36,37.69,40.14,20.69,100.53,65.59,29.4,15.75,21.61,14.96,70.5,60.73,44.02,11.01,55.19,45.28,7.92,19.3,20.56,27.2,21.72,12.45,57.71,34.5,14.62,20.65,61.49,17.67,16.8,60534847.26928711
2024-08-06,19.64,68.74,38.22,40.57,20.96,102.4,66.28,30.62,15.98,21.9,15.25,73.2,61.42,45.48,11.38,56.28,46.42,8.07,19.38,21.25,28.4,21.72,12.86,57.97,34.8,15.02,20.65,64.41,17.86,17.0,59918630.44921875
2024-08-07,19.55,69.71,37.94,40.52,20.72,103.42,68.08,31.8,15.98,21.69,15.22,73.0,61.42,46.25,11.38,55.53,46.07,8.07,19.03,21.25,28.4,21.24,12.64,58.24,37.2,14.91,21.18,65.38,17.52,18.0,60073265.0
2024-08-08,19.43,69.23,37.61,40.81,20.72,102.91,70.05,31.16,16.04,21.32,15.02,74.5,61.51,46.01,11.42,55.95,45.98,7.99,19.03,20.84,28.25,20.31,12.53,57.97,37.6,14.91,20.9,64.41,17.38,17.65,60930439.771728516
2024-08-09,19.72,69.23,38.18,41.48,21.62,107.57,69.97,31.75,16.4,21.69,15.28,75.2,64.67,46.44,11.46,56.54,46.68,8.07,19.12,21.74,28.85,20.56,12.68,58.24,37.2,15.09,20.6,64.94,17.52,17.5,61130835.954589844
2024-08-12,19.89,68.94,38.26,41.48,21.75,110.2,70.74,32.43,16.43,21.53,15.44,75.2,65.66,47.27,11.26,58.14,47.02,8.07,19.16,22.22,29.2,20.7,12.79,58.31,36.5,15.02,20.3,64.68,17.67,17.4,61781613.54980469
2024-08-13,19.72,68.94,38.14,41.0,21.86,109.94,69.88,32.33,16.68,21.15,15.38,74.8,65.75,47.27,11.09,57.21,47.29,8.07,18.77,22.02,29.15,20.46,12.79,59.44,36.35,14.84,20.35,65.38,17.67,17.45,61963502.7734375
2024-08-14,19.68,69.71,38.47,41.48,21.82,109.77,70.31,32.63,16.65,21.19,15.25,76.5,65.66,47.6,11.05,58.23,48.51,8.03,19.03,21.81,29.2,20.65,12.75,58.44,37.2,14.87,20.4,65.56,17.52,18.0,61265528.54736328
2024-08-15,19.64,68.55,38.14,40.95,21.86,109.1,69.62,31.89,16.81,20.98,15.15,75.0,64.97,47.41,10.8,56.96,48.51,7.99,18.99,21.46,28.95,20.6,12.68,58.17,37.85,15.02,20.4,65.38,17.52,17.8,61376564.443359375
2024-08-16,20.05,70.0,38.84,42.1,22.3,110.7,70.82,33.75,17.39,21.32,15.67,77.3,68.02,48.96,11.13,58.99,49.03,8.15,19.03,22.71,29.35,20.9,12.97,58.51,38.4,15.27,20.58,65.38,17.91,18.3,62552453.44482422
2024-08-19,20.1,70.2,39.16,42.63,22.41,110.62,72.45,33.95,17.36,21.53,15.67,77.8,68.02,48.77,11.17,59.32,50.33,8.15,19.03,22.5,29.65,21.33,12.97,58.97,38.6,15.52,20.58,67.33,17.96,18.3,62670091.22314453
2024-08-20,20.14,70.2,40.19,42.63,22.78,111.47,72.45,34.29,17.23,21.48,15.8,77.6,68.51,47.85,11.17,58.99,50.51,8.18,19.03,22.68,29.65,21.29,13.01,60.3,39.4,15.45,20.85,66.98,18.11,18.75,62682049.21875
2024-08-21,20.39,69.71,41.37,42.82,23.47,113.16,72.88,34.43,17.42,21.78,16.13,77.5,68.81,47.22,11.38,59.16,49.99,8.22,19.07,22.95,29.95,21.43,13.27,61.63,39.75,15.42,20.92,66.71,18.25,18.9,62496783.56689453
2024-08-22,20.39,69.71,41.13,42.92,23.74,113.42,72.45,33.99,17.42,21.44,15.9,78.0,69.01,47.41,11.26,58.82,49.64,8.18,20.0,22.99,29.9,21.77,13.34,61.36,39.8,15.54,20.78,65.74,18.25,19.7,61798974.56542969
2024-08-23,20.43,70.1,41.29,44.35,23.98,112.82,72.63,34.63,17.42,21.69,16.0,77.9,69.01,47.41,11.21,59.58,49.55,8.18,20.0,23.34,29.95,21.82,13.27,61.36,39.75,15.54,20.78,66.36,18.25,19.5,62609661.5625
2024-08-26,20.43,68.65,41.04,43.88,23.74,111.47,72.2,34.24,17.42,21.65,15.93,76.2,68.81,46.98,11.09,59.07,49.38,8.15,19.85,23.58,29.75,21.92,13.19,61.1,40.5,15.5,21.08,65.03,18.5,19.85,62854379.28100586
2024-08-27,20.43,67.97,40.55,43.68,23.92,112.32,71.6,34.14,17.42,21.44,15.9,76.8,68.81,47.51,11.13,57.89,49.64,8.15,19.4,23.2,29.6,22.07,13.16,60.76,41.4,15.46,22.55,65.12,18.5,20.05,62547760.0
2024-08-28,20.47,67.29,40.55,43.3,23.95,112.99,71.85,34.82,17.39,21.4,16.06,77.1,68.42,47.8,11.3,57.89,49.99,8.15,19.25,23.65,29.55,22.41,13.16,60.5,40.9,15.46,22.2,65.47,18.45,19.5,62074820.0
2024-08-29,20.6,69.23,40.31,43.44,24.02,113.33,71.51,34.48,17.59,21.32,16.19,76.9,68.12,47.22,11.21,58.23,49.99,8.11,19.15,23.58,30.45,22.41,13.23,60.76,41.5,15.46,22.1,65.12,18.45,19.25,62776272.28637695
2024-08-30,20.72,69.71,39.98,43.59,24.05,114.26,71.42,34.53,17.81,21.23,16.19,76.5,68.81,47.02,11.13,57.89,50.07,8.11,19.2,23.4,30.55,22.75,13.27,60.9,41.5,15.5,22.1,65.47,18.45,19.2,62020807.21435547
2024-09-02,20.72,69.71,39.98,43.59,24.05,114.26,71.42,34.53,17.81,21.23,16.19,76.5,68.81,47.02,11.13,57.89,50.07,8.11,19.2,23.4,30.55,22.75,13.27,60.9,41.5,15.5,22.1,65.47,18.45,19.2,62020807.21435547
2024-09-03,20.72,69.71,39.98,43.59,24.05,114.26,71.42,34.53,17.81,21.23,16.19,76.5,68.81,47.02,11.13,57.89,50.07,8.11,19.2,23.4,30.55,22.75,13.27,60.9,41.5,15.5,22.1,65.47,18.45,19.2,61898911.572265625
2024-09-04,20.6,69.71,40.02,42.82,24.22,112.74,71.94,33.9,17.42,21.03,15.9,75.3,68.12,45.48,10.92,56.54,49.81,7.99,18.5,23.02,30.1,22.41,13.08,60.43,42.5,15.37,22.0,65.83,18.01,19.7,61985921.572265625
2024-09-05,20.47,69.62,39.82,42.82,24.02,110.7,71.42,33.12,17.33,20.86,15.61,74.1,66.94,44.56,10.8,55.1,49.64,7.99,18.5,22.99,29.6,22.21,13.05,59.83,43.75,15.33,22.52,66.18,17.82,19.7,62413310.373046875
2024-09-06,20.56,69.71,40.31,42.92,24.36,111.98,72.11,33.7,17.2,21.15,15.64,76.0,67.04,45.43,10.84,55.36,49.38,7.95,18.0,23.2,29.9,22.21,13.12,59.9,43.9,15.29,22.32,66.8,17.96,20.1,61664255.0
2024-09-09,20.43,68.94,40.1,42.15,24.33,111.3,72.63,33.7,17.04,21.32,15.61,75.4,66.54,44.94,10.8,55.78,48.94,7.95,18.1,22.85,29.5,22.07,13.05,59.9,43.0,15.12,21.85,66.27,17.86,20.1,61544281.201171875
2024-09-10,20.26,69.23,39.65,41.48,23.98,110.2,72.11,33.31,16.91,20.94,15.48,75.2,66.84,44.9,10.76,54.85,48.16,7.92,17.0,22.5,29.2,21.68,13.19,59.1,42.8,15.12,21.5,66.36,17.67,19.2,62003565.205078125
2024-09-11,20.18,69.13,39.49,41.29,23.98,110.7,71.68,33.31,16.94,21.11,15.57,75.1,66.84,44.31,10.63,54.94,48.24,7.92,16.0,22.57,29.6,21.53,13.23,58.7,43.0,15.08,21.5,66.09,17.77,19.1,61948388.408203125
2024-09-12,20.43,69.13,39.53,41.05,24.02,112.15,71.68,33.75,16.85,20.9,15.64,75.1,66.54,43.93,10.68,55.44,48.24,7.95,15.05,22.4,29.7,21.72,13.45,59.44,43.1,15.33,21.45,66.18,18.01,19.0,62631958.80126953
2024-09-13,20.39,68.65,39.41,40.95,23.95,112.74,69.99,33.8,16.98,20.82,15.57,74.2,66.25,44.31,10.59,55.44,48.85,7.92,15.25,22.43,29.8,21.63,13.45,59.7,43.0,15.21,21.45,64.59,17.96,19.3,63435448.69995117
2024-09-16,20.18,68.07,39.04,40.91,23.78,111.13,68.39,34.09,16.85,20.69,15.57,72.9,65.16,43.54,10.18,54.6,48.59,7.88,15.25,22.29,29.55,21.63,13.34,59.04,41.75,15.21,21.02,63.7,17.86,18.9,63297209.60449219
2024-09-17,20.47,69.13,39.82,41.05,23.98,112.66,68.48,34.78,17.1,21.03,15.8,74.5,65.85,43.54,10.39,54.77,49.2,7.99,15.45,22.71,29.85,22.16,13.45,60.1,44.0,15.33,21.45,65.03,18.16,19.4,62902280.197753906
2024-09-18,20.6,69.13,40.1,41.05,24.5,114.1,68.86,34.73,17.17,20.9,15.9,74.4,67.23,43.54,10.55,55.53,48.85,7.95,15.6,23.2,30.25,22.41,13.53,60.43,43.9,15.42,21.32,64.94,18.16,19.15,63290632.79785156
2024-09-19,20.72,69.62,40.27,41.1,24.7,114.6,69.14,34.87,17.26,21.03,15.9,74.4,67.23,43.88,10.39,55.78,49.2,7.95,16.65,23.34,30.5,22.6,13.53,60.76,44.15,15.46,21.45,64.94,18.25,19.45,63664800.0
2024-09-20,21.43,69.04,40.1,41.29,24.7,114.69,68.86,34.78,17.39,21.36,16.13,74.7,67.04,44.51,10.39,56.2,49.99,8.03,16.55,23.34,30.85,22.94,13.42,60.17,43.75,15.59,21.15,64.41,18.45,19.5,64357841.10107422
2024-09-23,21.43,69.23,39.82,41.96,24.64,113.59,68.76,34.73,17.36,21.4,16.16,74.4,66.35,43.78,10.34,56.28,49.99,7.95,15.95,23.65,30.8,22.75,13.55,60.37,43.65,15.63,21.18,64.59,18.5,19.0,64585635.0
2024-09-24,21.56,69.71,40.27,41.82,24.74,114.01,69.42,35.31,17.36,21.53,16.45,74.8,67.13,43.73,10.43,56.2,50.07,8.03,16.5,23.65,31.85,22.94,13.68,60.56,44.25,16.13,21.28,64.4,18.69,19.05,65259286.7980957
2024-09-25,21.89,70.2,40.88,41.53,24.7,114.26,69.52,35.17,17.52,21.82,16.78,75.5,67.73,43.93,10.8,56.96,49.99,8.11,16.65,24.4,32.7,23.19,13.86,61.63,44.15,16.43,21.3,63.76,18.94,19.1,65389726.799316406
2024-09-26,21.73,69.71,40.88,41.48,24.98,113.84,69.7,35.56,18.2,21.69,16.75,76.1,67.33,44.12,10.8,56.88,50.6,8.26,17.0,24.45,32.75,23.48,14.79,61.43,44.4,16.39,21.3,64.77,19.08,19.2,65626139.599609375
2024-09-27,21.64,69.04,40.96,41.48,25.39,113.76,69.23,35.17,18.2,21.69,16.75,75.9,66.54,43.49,10.8,56.28,50.94,8.45,17.0,24.54,33.6,23.58,15.02,61.43,43.4,16.35,21.25,65.04,19.23,19.4,65089445.7019043
2024-09-30,21.52,67.97,40.63,41.05,25.36,114.01,68.95,34.92,18.13,21.94,16.75,75.7,67.13,43.06,10.84,56.2,50.33,8.45,17.05,24.8,33.35,23.58,15.28,61.1,42.8,16.3,21.0,64.22,19.57,19.1,64821701.40136719
2024-10-01,21.52,68.07,40.63,41.58,25.05,115.2,68.76,35.17,18.0,22.28,16.71,76.6,66.84,43.06,10.92,56.28,50.33,8.49,17.45,24.71,33.5,24.01,15.19,61.1,43.45,16.73,21.15,64.22,19.37,19.4,65495552.69897461
2024-10-02,21.56,67.29,40.72,41.38,24.7,114.77,68.67,35.31,17.71,21.9,16.75,76.0,66.44,43.49,10.88,56.88,49.55,8.38,17.55,24.54,33.55,24.26,15.55,61.56,43.4,16.51,21.02,64.22,19.18,19.15,65105426.90185547
2024-10-03,21.48,66.9,40.47,41.1,24.84,113.59,68.29,34.73,17.78,21.82,16.62,76.0,65.36,42.96,10.59,56.37,49.46,8.41,17.8,24.49,33.75,23.72,15.55,61.49,41.6,16.26,20.68,64.4,19.47,18.65,65502831.607421875
2024-10-04,21.22,65.74,40.23,41.05,24.43,113.67,69.04,34.09,17.55,21.82,16.36,75.6,65.46,43.64,10.72,55.95,49.29,8.34,17.5,24.27,33.1,23.43,15.33,61.29,41.5,16.26,20.5,62.75,19.47,18.3,65470322.20825195
2024-10-07,21.27,66.23,40.1,41.15,24.57,113.67,68.67,33.99,17.26,21.98,16.42,74.8,65.36,43.49,10.55,55.53,49.38,8.34,17.1,24.54,33.8,23.53,15.55,61.1,41.2,16.22,20.42,61.47,19.47,18.25,65472025.208740234
2024-10-08,21.31,66.52,39.98,41.15,24.53,113.42,68.39,34.24,17.49,22.44,16.42,75.2,64.28,43.2,10.59,55.36,49.03,8.26,17.1,24.36,33.7,23.77,15.59,60.76,41.6,16.22,20.45,62.48,19.57,18.35,64956600.0
2024-10-09,21.93,66.23,40.43,41.43,24.77,114.77,68.48,34.82,17.36,22.9,16.68,77.0,63.29,42.96,10.72,55.36,49.12,8.3,17.5,24.27,34.15,24.01,15.64,60.43,42.5,16.22,20.8,62.11,19.71,18.5,64720010.0
2024-10-10,21.89,66.13,40.68,42.06,24.81,120.11,69.04,34.82,17.65,22.69,16.62,80.0,64.08,43.06,10.68,55.27,50.25,8.26,17.5,24.49,33.6,23.92,15.51,61.03,42.15,16.13,20.7,62.02,20.01,18.45,65069500.42480469
2024-10-11,21.81,66.13,40.39,42.25,24.88,118.33,68.95,34.68,17.59,22.73,16.65,81.1,63.59,43.25,10.43,55.36,50.07,8.3,17.6,24.4,33.8,23.82,15.55,60.76,43.6,16.13,20.9,62.02,20.15,19.0,65988210.42480469
2024-10-14,21.68,66.13,40.39,42.15,24.74,116.64,68.67,35.46,17.36,22.53,16.84,80.3,62.7,43.01,10.59,55.61,49.81,8.3,17.4,24.58,33.9,23.72,15.51,60.7,45.35,16.09,21.08,61.56,20.1,19.15,65665441.2109375
2024-10-15,21.6,65.65,40.88,41.86,24.81,116.13,68.48,34.92,17.46,22.61,16.71,80.8,63.49,41.46,10.43,55.02,49.72,8.3,17.4,24.22,33.7,23.62,15.51,60.7,44.65,16.22,20.82,61.2,20.3,18.8,66109173.57421875
2024-10-16,21.52,65.65,40.76,41.96,24.91,115.54,67.82,35.26,17.39,22.57,16.62,80.4,64.57,40.49,10.43,54.77,50.33,8.26,16.7,24.09,33.6,23.58,15.55,60.76,45.0,16.18,20.75,61.84,20.3,18.7,66649450.0
2024-10-17,21.85,65.36,41.13,42.15,25.08,116.13,67.35,35.17,17.1,22.69,16.88,81.0,64.87,40.88,10.39,54.77,49.9,8.3,16.75,24.4,34.6,23.72,15.9,61.23,45.1,16.35,20.78,61.93,20.35,18.75,67194270.0
2024-10-18,21.81,65.36,41.13,42.15,24.88,116.13,67.54,35.02,17.36,22.44,16.78,80.4,64.77,40.98,10.34,54.68,49.99,8.34,16.7,24.31,35.55,23.82,15.82,61.36,45.25,16.47,20.9,61.75,20.01,18.75,68330964.77050781
2024-10-21,21.56,64.39,40.59,41.91,24.36,114.86,67.54,34.39,17.33,22.28,16.65,80.2,64.87,40.25,10.3,54.09,49.29,8.3,16.7,23.91,35.25,23.53,15.55,61.1,47.8,16.22,21.12,61.66,20.1,19.1,68485967.45605469
2024-10-22,21.22,62.94,39.86,41.38,24.02,112.82,67.07,32.97,17.36,22.19,16.45,78.9,65.36,40.44,10.1,53.25,48.77,8.22,16.7,23.74,35.0,23.58,15.37,60.7,48.25,15.84,21.1,61.66,20.06,18.6,69387095.76538086
2024-10-23,21.22,63.52,39.57,41.48,24.05,113.76,66.78,32.72,17.33,22.03,16.45,79.4,64.77,40.93,10.14,53.42,48.77,8.18,16.65,23.91,35.8,23.58,15.68,60.76,47.0,15.8,21.6,61.66,19.91,18.65,68918613.52050781
2024-10-24,20.89,63.71,39.24,41.62,23.92,113.84,66.88,32.14,17.3,22.03,16.1,78.5,64.47,40.4,10.01,53.58,48.68,8.11,16.65,23.82,33.4,23.04,15.15,60.9,43.85,15.63,21.02,62.66,19.47,18.15,69466457.51953125
2024-10-25,20.81,63.52,38.84,41.53,23.74,113.59,66.78,31.5,17.3,22.03,16.06,77.2,64.57,40.2,9.85,53.16,48.33,7.99,16.65,23.74,33.45,22.89,15.15,60.96,43.85,15.42,20.78,62.3,19.57,18.15,69577744.0209961
2024-10-28,21.02,63.32,38.84,41.38,23.81,114.35,66.6,31.75,17.14,22.28,16.16,77.9,64.57,40.64,9.89,53.42,48.33,8.03,16.65,23.82,33.75,23.04,15.28,61.1,42.7,15.42,20.72,61.56,19.57,18.1,69546227.02392578
2024-10-29,21.06,64.68,38.88,41.43,23.98,114.77,66.69,32.19,17.55,22.53,16.29,78.0,65.56,40.54,9.97,54.51,48.24,8.07,16.6,23.74,34.05,23.14,15.19,61.1,42.75,15.84,20.68,61.38,19.71,18.15,70165095.52490234
2024-10-30,20.97,64.29,39.0,41.15,23.85,115.2,66.5,31.94,17.49,22.48,16.29,78.1,65.06,40.06,9.97,54.85,48.07,8.07,16.5,23.42,34.8,23.38,15.33,60.9,41.15,16.05,20.5,60.74,19.71,18.2,70535107.5
2024-10-31,21.22,64.97,39.04,41.19,24.5,115.2,66.41,32.14,17.3,22.4,16.32,76.6,65.56,39.77,9.89,54.09,48.07,8.15,16.55,23.65,35.2,23.28,15.37,62.16,41.5,16.01,20.78,60.56,19.91,17.85,69224225.234375
2024-11-01,20.81,64.58,39.04,41.77,24.43,114.1,66.12,31.55,17.07,22.11,16.03,74.5,65.06,39.28,9.6,52.32,48.16,8.11,16.95,23.29,35.0,23.09,15.15,62.09,41.5,15.92,20.6,60.28,19.62,17.75,69204424.46777344
2024-11-04,20.68,64.68,39.0,41.96,24.5,112.57,65.84,30.82,16.75,21.9,15.93,73.2,64.18,38.61,9.48,54.01,48.33,8.03,16.7,23.34,34.9,22.84,14.71,61.43,41.5,15.63,20.6,60.1,19.18,17.7,69168610.46875
2024-11-05,20.68,64.68,38.75,42.15,24.05,112.4,65.56,31.36,16.75,22.07,15.93,73.1,64.67,38.75,9.56,53.67,48.33,8.11,16.75,23.25,34.85,22.84,14.71,61.49,41.5,15.63,20.65,60.01,19.18,17.75,69356994.23583984
2024-11-06,20.97,66.25,39.29,42.29,24.64,114.1,66.03,32.97,16.98,22.44,16.19,74.2,64.67,38.85,9.77,53.92,48.59,8.18,16.9,23.51,35.5,23.28,15.06,61.69,41.55,15.71,20.9,60.28,19.32,18.05,67570310.47363281
2024-11-07,20.97,66.25,38.92,42.06,24.43,114.52,66.03,32.58,16.88,22.44,16.16,73.3,64.47,38.99,9.68,54.43,48.42,8.15,16.85,23.42,35.6,23.23,14.93,61.89,41.4,15.63,20.85,60.37,19.18,18.05,68458405.52246094
2024-11-08,20.81,65.47,38.75,43.25,24.02,115.11,65.94,32.14,16.88,22.48,16.0,72.3,64.08,38.75,9.68,54.51,48.07,8.11,16.75,23.2,35.5,22.99,14.79,61.23,40.0,15.46,20.52,60.19,18.98,17.95,68128125.0
2024-11-11,20.77,66.35,38.02,43.83,23.98,117.23,66.03,32.63,16.43,23.07,15.83,73.5,62.11,37.98,9.68,54.85,48.16,8.07,16.7,22.85,33.8,22.6,14.39,61.1,40.6,15.37,20.4,59.73,18.69,18.0,65958910.76660156
2024-11-12,20.77,66.65,37.85,43.3,23.68,115.96,65.75,32.14,16.59,22.9,15.7,72.5,59.94,38.12,9.68,55.53,49.29,8.03,16.65,22.85,33.55,22.46,14.31,61.03,40.3,15.5,20.27,59.46,18.59,18.0,65806000.0
2024-11-13,20.81,66.74,37.73,43.3,23.57,116.81,65.47,31.8,16.49,22.53,15.74,73.0,61.02,37.64,9.68,55.19,49.46,8.03,16.7,22.62,33.4,22.55,14.35,61.43,40.3,15.46,20.3,59.55,18.84,18.1,65397473.23730469
2024-11-14,20.51,67.43,37.2,42.49,23.06,115.28,64.99,31.06,16.24,21.9,15.51,71.4,60.43,37.69,9.52,54.85,48.85,7.95,16.75,21.96,32.5,22.21,13.99,61.1,40.35,15.37,20.35,59.55,18.5,18.1,65052504.763183594
2024-11-15,20.39,66.84,36.55,42.53,22.72,113.5,64.62,30.56,15.88,21.57,15.31,70.6,59.05,37.15,9.31,54.85,48.33,7.84,16.8,21.29,32.4,21.87,13.86,60.9,40.25,15.33,20.27,58.36,18.21,18.2,65143121.760253906
2024-11-18,20.47,65.86,36.34,41.96,22.85,113.59,64.99,30.71,15.78,21.48,15.25,70.3,58.06,36.48,9.35,53.75,48.33,7.84,16.85,21.6,32.6,21.87,14.22,60.43,40.8,15.37,20.2,57.9,18.21,18.1,66257030.478515625
2024-11-19,20.31,62.91,36.46,42.65,22.89,110.2,63.96,29.97,15.85,21.19,15.09,70.0,56.68,37.06,9.27,52.99,47.9,7.76,16.9,21.2,31.95,21.82,14.04,59.77,42.2,15.25,20.18,57.72,18.01,17.9,66741477.98095703
2024-11-20,20.47,64.58,36.79,42.74,23.33,112.23,63.68,30.37,15.85,21.32,15.35,70.3,55.99,37.35,9.39,53.84,48.33,7.84,16.9,21.6,32.4,22.26,14.26,59.97,43.3,15.33,20.18,58.27,18.21,17.9,67251037.76000977
2024-11-21,20.77,64.39,37.08,43.33,24.02,112.74,64.24,30.76,15.95,21.53,15.64,71.3,57.87,37.78,9.48,54.85,48.16,7.88,16.9,21.87,33.05,22.6,14.44,60.1,43.3,15.46,20.18,58.54,18.69,18.2,67911423.9819336
2024-11-22,20.85,64.68,37.36,43.33,24.02,113.5,65.18,30.47,15.88,21.73,15.64,71.0,58.16,37.88,9.43,54.6,48.24,7.88,16.9,21.65,32.65,22.89,14.31,60.17,41.6,15.37,20.23,58.91,18.55,18.1,68872106.0180664
2024-11-25,20.81,64.58,37.24,43.38,24.09,113.5,65.28,30.47,15.88,21.9,15.61,72.2,58.16,38.12,10.06,56.45,48.33,7.92,16.85,21.78,32.85,22.89,14.35,60.63,42.7,15.63,20.5,58.91,18.55,18.25,66511206.84106445
